578	MS	M	no	17	health	other	3	2	4	10
579	MS	M	yes	18	at_home	services	3	1	0	9
580	MS	M	no	19	other	other	5	1	4	10
581	MS	F	no	18	at_home	other	5	2	2	8
582	MS	F	no	19	at_home	other	5	1	0	7
583	MS	F	yes	18	other	other	3	1	0	0
584	MS	F	no	17	at_home	other	5	1	0	11
585	MS	F	no	17	other	at_home	3	3	5	8
586	MS	F	no	17	teacher	services	5	2	0	0
587	MS	F	no	18	services	services	4	2	3	8
588	MS	F	yes	17	health	at_home	5	1	0	9
589	MS	F	no	17	at_home	other	3	1	0	10
590	MS	F	yes	18	other	other	5	2	3	7
591	MS	F	no	18	services	at_home	1	2	2	14
592	MS	F	no	17	services	services	4	1	0	13
593	MS	F	no	18	at_home	other	4	2	0	14
594	MS	F	no	18	teacher	teacher	1	2	0	18
595	MS	M	no	18	services	other	5	1	3	17
596	MS	F	no	17	other	other	4	2	0	18
597	MS	F	yes	18	at_home	other	4	2	0	0
598	MS	M	no	18	at_home	services	1	1	8	11
599	MS	M	yes	18	at_home	services	1	1	5	14
600	MS	M	no	17	other	services	4	1	4	14
601	MS	F	yes	18	other	other	2	2	4	10
602	MS	F	yes	18	services	services	3	3	0	13
603	MS	F	yes	18	teacher	other	5	2	0	0
604	MS	F	no	18	at_home	services	2	2	2	10
605	MS	F	no	19	at_home	services	2	1	0	0
606	MS	F	yes	17	teacher	other	5	4	0	18
607	MS	F	yes	17	services	other	2	2	5	12
608	MS	F	yes	18	at_home	services	3	2	2	11
609	MS	F	no	18	at_home	at_home	4	2	0	12
610	MS	F	yes	19	at_home	at_home	1	2	0	0
611	MS	F	yes	18	services	other	4	3	5	15
612	MS	M	yes	17	services	other	2	2	4	11
613	MS	F	yes	18	services	services	5	2	0	10
614	MS	F	no	17	teacher	services	5	2	2	12
615	MS	F	yes	17	services	other	5	2	0	15
616	MS	M	yes	18	other	services	3	1	2	14
617	MS	F	no	18	at_home	services	4	3	0	18
618	MS	F	yes	18	at_home	other	5	2	0	15
619	MS	F	yes	18	services	services	3	2	6	13
620	MS	F	yes	17	at_home	at_home	1	2	4	15
621	MS	F	no	17	other	services	3	2	0	13
622	MS	M	no	18	at_home	other	3	2	0	9
623	MS	M	yes	18	teacher	services	5	3	0	16
624	MS	F	yes	17	other	services	1	1	0	9
625	MS	F	yes	18	at_home	services	4	1	0	10
626	MS	F	yes	18	other	teacher	5	2	0	0
627	MS	M	yes	18	at_home	services	3	1	3	10
628	MS	F	yes	17	other	at_home	3	3	8	12
629	MS	F	no	17	other	other	1	1	4	9
630	MS	F	no	18	other	other	1	3	0	17
631	MS	F	no	18	other	other	4	3	4	12
632	MS	F	yes	19	at_home	other	3	2	4	9
633	MS	F	no	18	teacher	services	2	2	1	14
634	MS	F	yes	18	other	other	1	2	1	16
635	MS	F	no	17	at_home	other	1	2	10	9
636	MS	M	no	18	teacher	teacher	2	2	4	19
637	MS	M	yes	18	other	other	5	1	0	0
638	MS	M	no	17	other	services	3	2	4	16
639	MS	M	no	19	other	services	5	1	0	0
640	MS	M	no	18	other	other	3	1	0	0
641	MS	F	no	18	at_home	other	4	3	0	15
642	MS	F	no	17	teacher	other	1	2	0	11
643	MS	F	yes	18	teacher	at_home	5	1	4	10
644	MS	F	no	19	services	other	5	3	4	10
645	MS	F	no	18	teacher	services	1	2	4	16
646	MS	F	no	18	other	other	5	2	6	9
647	MS	M	no	17	services	services	2	1	6	10
648	MS	M	no	18	services	other	5	1	4	11
\.


